epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,340.594,1.50309,1.98224,1.21326,1.25172,0.73926,0.625,0.72252,0.41022,0.74677,0.6375,0.7278,0.32221,1.49551,1.66833,1.14608,1.20212,0.00129394,0.00129394,0.00129394
39,349.56,1.46716,1.89049,1.15454,1.23277,0.77344,0.69699,0.76453,0.43079,0.77398,0.69913,0.76855,0.32997,1.38937,1.61989,1.14001,1.17952,0.00119837,0.00119837,0.00119837
40,358.514,1.44417,1.92266,1.17709,1.21885,0.76239,0.64167,0.74108,0.43684,0.76488,0.67773,0.76739,0.35256,1.43835,1.56767,1.12702,1.16814,0.0011028,0.0011028,0.0011028
41,381.713,1.51985,1.84115,1.23934,1.31985,0.72416,0.59167,0.71452,0.38639,0.72191,0.59583,0.72479,0.29693,1.49253,1.64503,1.21386,1.19595,0.00100723,0.00100723,0.00100723
42,390.454,1.52901,1.80939,1.22207,1.3209,0.76685,0.625,0.73962,0.39957,0.78896,0.65833,0.75876,0.32176,1.50867,1.64165,1.1603,1.22602,0.00091166,0.00091166,0.00091166
43,405.195,1.49314,1.78238,1.20826,1.31196,0.7426,0.70833,0.77246,0.42574,0.75746,0.70833,0.77408,0.30888,1.41371,1.66587,1.1103,1.18006,0.00081609,0.00081609,0.00081609
44,423.974,1.42409,1.81081,1.15472,1.26281,0.78371,0.64167,0.76956,0.45072,0.76778,0.6625,0.77261,0.3531,1.43837,1.63331,1.09641,1.18589,0.000720521,0.000720521,0.000720521
45,433.902,1.43671,1.81973,1.15582,1.28182,0.73774,0.70325,0.78415,0.45089,0.73122,0.71413,0.76244,0.33945,1.43529,1.60511,1.07632,1.1819,0.000624952,0.000624952,0.000624952
46,443.051,1.42122,1.74487,1.13644,1.26596,0.80021,0.62083,0.73833,0.41582,0.79538,0.6375,0.72273,0.319,1.474,1.73011,1.16596,1.19993,0.000529382,0.000529382,0.000529382
47,452.296,1.40367,1.70135,1.10505,1.26131,0.727,0.68795,0.77936,0.4433,0.79076,0.69167,0.79068,0.35352,1.45703,1.61019,1.08959,1.19149,0.000433813,0.000433813,0.000433813
48,461.395,1.42288,1.73819,1.12817,1.27168,0.84602,0.65,0.80763,0.4701,0.85448,0.65833,0.80847,0.36652,1.37833,1.56595,1.03543,1.14749,0.000338244,0.000338244,0.000338244
49,470.618,1.35751,1.68344,1.06748,1.21365,0.83446,0.65111,0.78587,0.46523,0.8321,0.6625,0.78196,0.34859,1.35101,1.60608,1.03714,1.13011,0.000242675,0.000242675,0.000242675
50,479.739,1.3552,1.69615,1.06556,1.22452,0.8369,0.65417,0.79688,0.48033,0.84486,0.65833,0.80789,0.37572,1.33373,1.54222,1.01369,1.12556,0.000147105,0.000147105,0.000147105
